2219.66528	0.14226
2217.73682	0.14198
2215.80835	0.14182
2213.87988	0.14176
2211.95142	0.14176
2210.02295	0.14177
2208.09448	0.14179
2206.16602	0.14182
2204.23755	0.14184
2202.30908	0.14181
2200.38062	0.14166
2198.45215	0.14137
2196.52368	0.14096
2194.59521	0.14053
2192.66675	0.14015
2190.73828	0.13986
2188.80981	0.13966
2186.88135	0.13957
2184.95288	0.13958
2183.02441	0.13967
2181.09595	0.13982
2179.16748	0.13994
2177.23901	0.13997
2175.31055	0.13989
2173.38208	0.13970
2171.45361	0.13943
2169.52515	0.13920
2167.59668	0.13909
2165.66821	0.13899
2163.73975	0.13877
2161.81128	0.13839
2159.88281	0.13789
2157.95435	0.13734
2156.02588	0.13681
2154.09741	0.13630
2152.16895	0.13580
2150.24048	0.13532
2148.31201	0.13490
2146.38354	0.13459
2144.45508	0.13444
2142.52661	0.13442
2140.59814	0.13452
2138.66968	0.13475
2136.74121	0.13512
2134.81274	0.13565
2132.88428	0.13632
2130.95581	0.13709
2129.02734	0.13790
2127.09888	0.13866
2125.17041	0.13930
2123.24194	0.13975
2121.31348	0.13997
2119.38501	0.13990
2117.45654	0.13947
2115.52808	0.13865
2113.59961	0.13750
2111.67114	0.13620
2109.74268	0.13486
2107.81421	0.13358
2105.88574	0.13240
2103.95728	0.13133
2102.02881	0.13038
2100.10034	0.12957
2098.17188	0.12885
2096.24341	0.12819
2094.31494	0.12756
2092.38647	0.12696
2090.45801	0.12640
2088.52954	0.12587
2086.60107	0.12535
2084.67261	0.12482
2082.74414	0.12433
2080.81567	0.12389
2078.88721	0.12354
2076.95874	0.12328
2075.03027	0.12311
2073.10181	0.12305
2071.17334	0.12311
2069.24487	0.12327
2067.31641	0.12349
2065.38794	0.12380
2063.45947	0.12421
2061.53101	0.12470
2059.60254	0.12522
2057.67407	0.12574
2055.74561	0.12614
2053.81714	0.12629
2051.88867	0.12615
2049.96021	0.12580
2048.03174	0.12534
2046.10327	0.12485
2044.17480	0.12435
2042.24634	0.12377
2040.31787	0.12306
2038.38940	0.12217
2036.46094	0.12120
2034.53247	0.12030
2032.60400	0.11958
2030.67554	0.11907
2028.74707	0.11875
2026.81860	0.11855
2024.89014	0.11844
2022.96167	0.11840
2021.03320	0.11840
2019.10474	0.11839
2017.17627	0.11838
2015.24780	0.11837
2013.31934	0.11831
2011.39087	0.11814
2009.46240	0.11784
2007.53394	0.11745
2005.60547	0.11699
2003.67700	0.11652
2001.74854	0.11603
1999.82007	0.11551
1997.89160	0.11497
1995.96313	0.11445
1994.03467	0.11399
1992.10620	0.11367
1990.17773	0.11358
1988.24927	0.11368
1986.32080	0.11385
1984.39233	0.11403
1982.46387	0.11416
1980.53540	0.11417
1978.60693	0.11408
1976.67847	0.11391
1974.75000	0.11375
1972.82153	0.11366
1970.89307	0.11365
1968.96460	0.11375
1967.03613	0.11407
1965.10767	0.11474
1963.17920	0.11569
1961.25073	0.11679
1959.32227	0.11779
1957.39380	0.11819
1955.46533	0.11765
1953.53687	0.11636
1951.60840	0.11497
1949.67993	0.11405
1947.75146	0.11385
1945.82300	0.11445
1943.89453	0.11593
1941.96606	0.11836
1940.03760	0.12141
1938.10913	0.12415
1936.18066	0.12567
1934.25220	0.12575
1932.32373	0.12478
1930.39526	0.12320
1928.46680	0.12128
1926.53833	0.11924
1924.60986	0.11745
1922.68140	0.11645
1920.75293	0.11648
1918.82446	0.11719
1916.89600	0.11779
1914.96753	0.11757
1913.03906	0.11634
1911.11060	0.11460
1909.18213	0.11293
1907.25366	0.11158
1905.32520	0.11055
1903.39673	0.10972
1901.46826	0.10907
1899.53979	0.10856
1897.61133	0.10816
1895.68286	0.10784
1893.75439	0.10767
1891.82593	0.10753
1889.89746	0.10738
1887.96899	0.10730
1886.04053	0.10729
1884.11206	0.10730
1882.18359	0.10743
1880.25513	0.10771
1878.32666	0.10813
1876.39819	0.10864
1874.46973	0.10919
1872.54126	0.10968
1870.61279	0.11001
1868.68433	0.11023
1866.75586	0.11047
1864.82739	0.11064
1862.89893	0.11056
1860.97046	0.11026
1859.04199	0.10992
1857.11353	0.10960
1855.18506	0.10930
1853.25659	0.10897
1851.32813	0.10860
1849.39966	0.10817
1847.47119	0.10769
1845.54272	0.10724
1843.61426	0.10707
1841.68579	0.10729
1839.75732	0.10761
1837.82886	0.10787
1835.90039	0.10828
1833.97192	0.10903
1832.04346	0.11010
1830.11499	0.11165
1828.18652	0.11372
1826.25806	0.11589
1824.32959	0.11740
1822.40112	0.11770
1820.47266	0.11660
1818.54419	0.11465
1816.61572	0.11276
1814.68726	0.11144
1812.75879	0.11060
1810.83032	0.10979
1808.90186	0.10866
1806.97339	0.10712
1805.04492	0.10545
1803.11646	0.10397
1801.18799	0.10290
1799.25952	0.10233
1797.33105	0.10217
1795.40259	0.10237
1793.47412	0.10306
1791.54565	0.10429
1789.61719	0.10559
1787.68872	0.10606
1785.76025	0.10532
1783.83179	0.10390
1781.90332	0.10246
1779.97485	0.10141
1778.04639	0.10086
1776.11792	0.10059
1774.18945	0.10039
1772.26099	0.10042
1770.33252	0.10080
1768.40405	0.10132
1766.47559	0.10171
1764.54712	0.10182
1762.61865	0.10167
1760.69019	0.10152
1758.76172	0.10154
1756.83325	0.10171
1754.90479	0.10204
1752.97632	0.10239
1751.04785	0.10275
1749.11938	0.10331
1747.19092	0.10413
1745.26245	0.10509
1743.33398	0.10610
1741.40552	0.10715
1739.47705	0.10831
1737.54858	0.10958
1735.62012	0.11089
1733.69165	0.11252
1731.76318	0.11469
1729.83472	0.11715
1727.90625	0.11967
1725.97778	0.12207
1724.04932	0.12446
1722.12085	0.12718
1720.19238	0.13055
1718.26392	0.13498
1716.33545	0.14097
1714.40698	0.14856
1712.47852	0.15742
1710.55005	0.16752
1708.62158	0.17929
1706.69312	0.19382
1704.76465	0.21298
1702.83618	0.23947
1700.90771	0.27858
1698.97925	0.33837
1697.05078	0.42941
1695.12231	0.56696
1693.19385	0.76745
1691.26538	1.04553
1689.33691	1.41942
1687.40845	1.86657
1685.47998	1.91499
1683.55151	1.45333
1681.62305	1.05597
1679.69458	0.77306
1677.76611	0.57732
1675.83765	0.44584
1673.90918	0.36138
1671.98071	0.30800
1670.05225	0.26994
1668.12378	0.23753
1666.19531	0.20886
1664.26685	0.18495
1662.33838	0.16677
1660.40991	0.15459
1658.48145	0.14716
1656.55298	0.14223
1654.62451	0.13839
1652.69604	0.13656
1650.76758	0.13797
1648.83911	0.14066
1646.91064	0.14025
1644.98218	0.13476
1643.05371	0.12726
1641.12524	0.12165
1639.19678	0.11893
1637.26831	0.11853
1635.33984	0.12013
1633.41138	0.12338
1631.48291	0.12775
1629.55444	0.13341
1627.62598	0.14097
1625.69751	0.14976
1623.76904	0.15777
1621.84058	0.16395
1619.91211	0.17035
1617.98364	0.18250
1616.05518	0.20949
1614.12671	0.26507
1612.19824	0.36803
1610.26978	0.53366
1608.34131	0.73543
1606.41284	0.83161
1604.48438	0.71821
1602.55591	0.54021
1600.62744	0.40098
1598.69897	0.31044
1596.77051	0.25230
1594.84204	0.21223
1592.91357	0.18559
1590.98511	0.17233
1589.05664	0.17128
1587.12817	0.18049
1585.19971	0.19874
1583.27124	0.22309
1581.34277	0.24605
1579.41431	0.26072
